rating,ulasan,label
5/5,"lokasi strategis, pelayanan oke, staf ramah",Positif
5/5,Hotel yang bagus di Malioboro hanya berjalan kaki ke mall Malioboro karena ada tetangga,Positif
5/5,"Kamar nya Bagus, layanan nya keren",Positif
5/5,Kamar dan fasilitasnya bagus,Positif
1/5,"Termasuk hotel baru
Pelayanannya buruk",Negatif
5/5,Sangat menyenangkan menginap disini,Positif
5/5,"Sekelas bintang 3 dg fasilitas seperti ini, sempurna.",Positif
5/5,Lokasi strategis pelayanan sangat baik,Positif
5/5,"Ruangan bersih dan nyaman, pelayanan baik",Positif
5/5,Pelayanan Baguss.. Makanan Good..,Positif
5/5,terima kasih Firdaus & Renata.. kalian staf yang sangat baik,Positif
5/5,"Tempat bersih, nyaman dan strategis",Positif
5/5,"Tempatnya bagus dan makanannya enak, respon stafnya bagus",Positif
5/5,"Terletak dijantung kota, deket banget sama malioboro. 🥳",Positif
5/5,tempat terbaik untuk istirahat terutama saat malam tiba,Positif
5/5,Hotel di kawasan Malioboro yg cukup rekomended...,Positif
5/5,Keunggulan hotel dan layanan yang bagus dengan pemandangan yang indah,Positif
5/5,"Pelayanan bagus, kamar bersih & nyaman 👍🏻👍🏻",Positif
5/5,Terbaik teramah dan terjamin servicenya 🤗😘,Positif
4/5,Suka bgt sama tempatnya gak ngebosenin,Positif
4/5,pilihan yang bagus jika anda mencari hotel yang terjangkau di Malioboro,Positif
5/5,Lokasi strategis dan pelayanan baik.,Positif
5/5,Keluarga selamat nginep disini sangat senang,Positif
5/5,Fasilitas sangat bagus dan staf yang ramah,Positif
5/5,Strategis banget di samping mall dipinggir Malioboro. Paling wueenak,Positif
5/5,Pelayanan terbaik dan keramah tamahan staf baik sekali,Positif
4/5,Bersih nyaman wangi cocok untuk liburan,Positif
5/5,Pas banget rehat disini setelah keliling² wisata,Positif
5/5,"Hotel baru di area Malioboro , langsung di depan Malioboro , Hotel bersih , kolam di rooftop
(WIWI)",Positif
4/5,Pelayanan yg ramah dan dekat pusat wisata di Malioboro.,Positif
5/5,"Enak, depan malioboro, sayangnya parkir e suempitttt",Negatif
5/5,"Stafnya ramah, tempatnya strategis dan suasananya oke!",Positif
5/5,"Semoga momen menyenangkan untuk tempat ini. Sangat direkomendasikan untuk kalian semua,",Positif
5/5,"Firdaus, mas Novel
Staf, oke",Positif
5/5,"persis banget di jalan malioboro, strategis banget",Positif
5/5,Lokasi hotel dekat dengan semua yang kami butuhkan dari Jogja Kecil tapi bagus,Positif
5/5,"Hotel bintang 4 yang mantap , didekat tempat perbelanjaan dan malioboro.",Positif
4/5,resepsionis lt.8 .. req kamar tidak sesuai.,Negatif
4/5,Sanagat nyaman dan bagus lah pokoknya,Positif
4/5,hotel ini keren,Positif
5/5,"Lokasi strategis, kamarnya luas sekali! Sepadan dengan harganya!",Positif
5/5,"Lokasi hotelnya oke, dijalan Malioboro. Mau kemana mana deket.",Positif
5/5,Luar biasa hotelnya,Positif
5/5,Hotel yang sangat affordable untuk area Jogja,Positif
5/5,Tempat yang bagus dan strategis untuk menginap selama liburan di yogya.,Positif
5/5,pasti pengen stay lg dech.. dijamin 👍,Positif
5/5,"Servicenya memuaskan,.. 👍 Karyawannya pada sopan dan baik,..",Positif
5/5,"Tempatnya bagus, stafnya ramah, kamarnya bersih",Positif
5/5,"Thankyou ..
Kamar nya bikin tidur nyenyak😁",Positif
5/5,Hotel yang bagus.. Sampai jumpa di perjalanan berikutnya..,Positif
3/5,Kurang banget kl untuk nginep dgn keluarganya,Negatif
4/5,Hotel dan kamarnya nyaman dan bersih,Positif
5/5,Lokasi sangat strategis di tengah jalan malioboro. Tempatnya nyaman dengan harga yang terjangkau. Pertahankan,Positif
5/5,Bagus bila liburan ke Jogyakarta,Positif
5/5,Jadi hotel langganan kalo pas liburan ke jogja,Positif
4/5,"nyaman, dekat jalan malioboro, parkir luas",Positif
4/5,Tempat strategis...parkir kurang luas,Positif
5/5,Tempatnya nyaman. Dkt ke pusat belanja.,Positif
5/5,Loksi sangat strategis.kamar besar.pelayanan ramah,Positif
5/5,"Makasih ya udah memberikan tempat tidur, 😁👍",Positif
5/5,Kamar besar. Sarapannya enak. Nasi gorengnya enak.,Positif
4/5,"Bagus sih, cm tempat parkirnya mepet2",Positif
5/5,Bagus dan letak nya tidak jauh dari pusat keramaian,Positif
5/5,Sangat puas trimakasih kak firdaus ,Positif
5/5,Sangat nyaman dan bagus.. Terima kasih,Positif
5/5,Sangat cantik dan service nya bagus bangeeet,Positif
4/5,Pelayanan hotel nya baik,Positif
5/5,"Lokasi terjangkau, harga murah",Positif
5/5,"Mantap, dan memuaskan. Pelayanan bagus. Pertahankan.",Positif
4/5,Okee deh .. tp masih dalam pembangunan pas kesana kmren,Negatif
5/5,Bagus buat rekomen penginapan,Positif
5/5,Hotel ditengah malioboro.. tinggal jalan kaki untuk menikmati malioboro..,Positif
5/5,"Staycation disini seru bgt asli, bikin nagih",Positif
5/5,"Suka suasana, lokasi bagus, staf yang membantu, dan pelayanan yang baik",Positif
4/5,Tidak perlu diragukan lagi dengan kualitas pelayanannya,Positif
5/5,Near Jalan Malioboro breakfast ok￼,Positif
5/5,hotel langsung brada d tngah kota ..area pariwisata malioboro,Positif
5/5,"Nyaman, makanannya enak...",Positif
5/5,Josss hotel mantap,Positif
5/5,"Lokasi bagus, harga wajar, dan pelayanan bagus",Positif
4/5,Good.. cuman area parkir yg kurang,Negatif
5/5,Sangat rekomendasi untuk semua kalangan. Wajib coba,Positif
5/5,"Lokasi bagus, staf ramah dan tempat tidur sangat bagus.",Positif
4/5,"Tempatnya bagus, pelayanannya juga ramah",Positif
5/5,"nice hotel, comfortable juga.",Positif
5/5,"Nyaman, bersih, Ramah 👍🏻",Positif
5/5,Lokasi strategis sekali,Positif
4/5,Pelayanan bagus dan makanannya enak,Positif
5/5,"Nyaman tempatnya, tepat di malioboro",Positif
4/5,Tempatnya nyaman dan pelayanan baik.,Positif
5/5,Tempatnya nyaman bersih enak,Positif
5/5,"nice place, nyaman banget",Positif
2/5,"Hotel sederhana, standar bfast..tidak sesuai dengan uang Anda..",Negatif
4/5,"Nyaman, jadi pengen kesitu lagi",Positif
5/5,Bagus hotelnya,Positif
5/5,Hotel yang direkomendasikan,Positif
5/5,oke mantab pelayanannya,Positif
3/5,Hotelnya bersih dan stafnya ramah. Tapi tidak ada pusat kebugaran,Positif
5/5,"Kamarnya aesthetic, sukaaaa",Positif
5/5,Lokasi yang bagus dan pelayanan yang sangat baik,Positif
5/5,kamar bersih dan check in dan check out mudah,Positif
5/5,"Tempat terbaik untuk menginap di malioboro, dekat dari mana saja",Positif
5/5,Sangat suka menu sarapan nya,Positif
5/5,"Hotel nyaman di tengah jalan malioboro, suasananya bagus.",Positif
5/5,Hotel dengan lokasi terbaik di Jl. Malioboro,Positif
2/5,"Toiletnya pake tisu, menyusahkan",Negatif
5/5,"tempatnya asik dan strategis dekat tempat terkenal, homey",Positif
5/5,Hotel termantap pelayanan bagus,Positif
5/5,Luas dan cocok untuk keluarga.,Positif
4/5,Hotel bagus dengan harga terbaik,Positif
5/5,Hotelnya nyaman,Positif
5/5,"Enak, nyaman , budget aman",Positif
5/5,Tempatnya nyaman dan alamatnya strategis,Positif
5/5,Langsung dapet View malioboro dengan hirukpikuk🥰,Positif
5/5,Sangat bagus dan nyaman 😚,Positif
4/5,Hotel yang bagus buat menginap,Positif
4/5,deket bgt sama malioboro keren 🤩,Positif
4/5,Hotelnya bagus dan nyaman,Positif
4/5,Hanya bertemu taman di coffe shop,Positif
4/5,Secara keseluruhan lokasi bagus dan staf bagus,Positif
5/5,Tempatnya nyaman buat stay,Positif
5/5,Hotel bagus sangat nyaman,Positif
5/5,"pelayanan buruk kurang gercep, kamar tidak terlalu besar",Negatif
5/5,Bersih nyaman pelayanan ramah.,Positif
5/5,Layanan bagus dan ramah. Recomended,Positif
5/5,Pelayanannya mantap dan fasilitas okee,Positif
5/5,"Aveta keren,makasih mas firdaus",Positif
4/5,Secara keseluruhan bagus tapi perlu perbaikan untuk sarapan prasmanan.,Positif
5/5,Hotel nya bagus dan nyaman,Positif
5/5,Tempatnya nyaman dan strategis 👍,Positif
5/5,"Pelayanan oke,kebersihan good",Positif
5/5,Hotel bagus cm parkir sempit,Positif
5/5,Menyenangkan bisa menemukan tempat yang nyaman,Positif
5/5,"Mantap, bisa jalan jalan ke Malioboro.... depan hotel",Positif
5/5,"Kalau ke Yogya, nginap disini lagi.",Positif
5/5,Kamar bersih nyaman ademmm..,Positif
5/5,Pelayanan ramah dan bersih,Positif
1/5,servicenya bener2 gak bagus,Negatif
5/5,Terima kasih atas keramah tamahan nya Pertahankan kerja bagus mu,Positif
4/5,Hotelnya bagus,Positif
5/5,pelayannya bagus tempatnya nyaman,Positif
5/5,"5 C : bersih, murah, sejuk, berkelas, nyaman",Positif
5/5,"bagus, bersih, staff ramah",Positif
5/5,Senang sekali menginap di sini! Sungguh pengalaman yang luar biasa,Positif
5/5,Overall okey bgt 🥰 (Firdaus),Positif
5/5,Pelayanan baik kebersihan terjaga,Positif
5/5,Kamarnya bagus banget,Positif
5/5,"bagusss,, nyaman ,, recomended",Positif
5/5,Penginapan terbaik yang ada di Yogyakarta 👍,Positif
5/5,Room nya nyaman dan bersih,Positif
5/5,Direkomendasikan dan tempatnya strategis di kota,Positif
5/5,Hotel nya unik dan nyaman,Positif
1/5,"Akses parkir susah
Check in system' error",Negatif
5/5,"Hotel terbaru tepat di jalan Malioboro, tidak dekat atau di belakang area ini",Positif
5/5,"Tempatnya nyaman, rekomend!",Positif
5/5,"bersih, luas, staffnya ramah",Positif
5/5,Di pusat kota sekali tempatnya luar biasa,Positif
4/5,Pelayanan Hotel sangat Bagus,Positif
"4,1/5",Recomended,Positif
5/5,"kamar bagus & nyaman, sevis bagus",Positif
5/5,"Best lokasi di tengah Malioboro
Best hotel",Positif
5/5,"Nyaman, ramah dan pelayanan juga baik",Positif
5/5,Liburan ternyaman dapat staycation di sini,Positif
5/5,Hotel yang bagus di Jalan Malioboro. Dekat sekali dengan Malioboro Mall.,Positif
5/5,Hotelnya bagus,Positif
5/5,"Tempatnya bagus, makanannya enak, & suasananya mantap.",Positif
5/5,Sangat bagus,Positif
5/5,reception firdaus&silvi ramah,Positif
5/5,Keluar pintu hotel langsung jl malioboro,Positif
5/5,Hotel yang strategis untuk mengakses malioboro,Positif
4/5,Nyaman.. Cucok buat istirahat..,Positif
5/5,"Lokasi bagus, kamar sangat bersih dan besar",Positif
5/5,Tempat nyaman untuk menginap,Positif
5/5,Hotel yg nyaman disekitar malioboro,Positif
5/5,Nyaman banget sama pelayanannya,Positif
4/5,Posisi sangat strategis dekat dengan jalan Malioboro,Positif
5/5,memberikan kenyamanan yang sangat memuaskan,Positif
4/5,Tempatnya bersih dan staffnya ramah,Positif
5/5,Tempat cafe kala jumpa di Aveta Hotel👍,Positif
5/5,Tolong kamarnya dibersih kan lagi,Negatif
5/5,Kamar yang bagus Resto Kolam renang,Positif
5/5,Tempat santai merokok di samping kolam renang,Positif
5/5,Okay mantab,Positif
5/5,Kerja bagus,Positif
4/5,"Tempat yang bagus untuk menginap, lanjutkan!!",Positif
4/5,Area parkir krg memadai,Positif
5/5,"Tempat yang bagus untuk liburan, lain kali akan datang ke sini lagi tq",Positif
4/5,nyaman dan strategis di pusat kota jogja,Positif
5/5,"Nyaman,bersih dan pelayanan bagus sekali",Positif
4/5,Tempatnya oke dan pelayanannya baik,Positif
5/5,Bagus,Positif
5/5,"Recommended
Pool nya keren",Positif
5/5,Pengalaman luar biasa ketika saya melakukan perjalanan bisnis di sini,Positif
5/5,Hotel yang bersih dan menyenangkan,Positif
4/5,aku menghabiskan 4 hari di sini dan sangat keren,Positif
4/5,Hotel Yg sngat rekomended👍👍👍,Positif
5/5,Fasilitas lengkap sesuai ekspektasi,Positif
5/5,Terletak di jantung kota yang strategis,Positif
5/5,"Pelayanan bagus, satpam kek preman",Positif
5/5,"Lokasi strategis tepat di malioboro,",Positif
5/5,"Tempat nyaman,strategis dan Bagus",Positif
5/5,Bagus hotelnya,Positif
4/5,Lumayan untuk beristirahat,Positif
5/5,Tempatnya nyaman dan bersih.,Positif
5/5,tempatnya nyaman staffnya ramah,Positif
5/5,Sangat Nyaman dan Rekomended,Positif
4/5,Tempatnya lumayan buat di singgahi,Positif
5/5,Nyaman bersih,Positif
5/5,Hotelnya nyaman,Positif
1/5,Pelayanan sangat tidak RAMAH,Positif
5/5,Kamar dan sarapannya OK...,Positif
5/5,Sangat bagus dan nyaman :),Positif
5/5,Hotel yg nyaman dan bersih,Positif
5/5,Hotel nyaman dengan harga terjangkau,Positif
5/5,Hotel nyaman dan di depan jalan malioboro,Positif
4/5,Pelayanan nya ok,Positif
5/5,Pelayanan bagus & tempat nyaman,Positif
5/5,Lokasi sangat bagus dan staf sangat membantu.,Positif
3/5,Harganya terlalu mahal bila dibandingkan dengan tangibel nya,Negatif
5/5,Lokasi strategis dekat kmn kmn,Positif
5/5,Dekat ke malioboro jadi ga capek jalan,Positif
5/5,Hotel yang dekat dengan Malioboro dan sangat nyaman,Positif
4/5,Lokasi strategis tapi masih dalam tahap pembangunan. Semoga siap menyambut malam tahun baru,Positif
5/5,"Sangat recomended
Nyaman mewah",Positif
5/5,Sangat memuaskan,Positif
5/5,Keren nyaman banget,Positif
5/5,Kamar Cozzy & dekat stasiun kereta api Lempuyang,Positif
5/5,Besttt bgt nginep disini,Positif
5/5,"good service,lokasi dekat malioboro jossss💪",Positif
5/5,tempat nya nyaman oke,Positif
5/5,Tempat yang murah dan dekat dengan marlboro,Positif
4/5,Makanannya enak,Positif
4/5,Bersih wangi,Positif
5/5,Nyaman dan dekat tempat nongkrong,Positif
4/5,Oke bagus,Positif
5/5,pelayanannya cukup memuaskan,Positif
5/5,Asik hotelnya dan ramah ramah,Positif
4/5,"Hotel di jalan malioboro Yogyakarta, kamar bersih dan nyaman",Positif
4/5,Kamarnya punya ruang yang bagus seperti itu,Positif
5/5,"Good
@Rinaldi hamzah",Positif
5/5,Sangat baik sesuai standar merek besar,Positif
5/5,dekat dengan pusat kota dan budaya,Positif
5/5,Makanannya enaak,Positif
5/5,Best banget pokonya👍,Positif
5/5,Strategis banget,Positif
3/5,Tempat parkirnya terlalu kecil,Positif
5/5,Nyaman sekali,Positif
5/5,Lokasi terbaik,Positif
5/5,Paling enak nginap disini ....,Positif
4/5,Tempatnya nyaman dan bersih,Positif
4/5,Tempatnya bersih dan nyaman,Positif
5/5,Pelayanan bagus dengan harga terjangkau.,Positif
1/5,tidak ramah kemahalan dengan pelayanan seperti tu,Negatif
5/5,sangat rekomendid dan bagus view nya,Positif
5/5,Tempat yang bagus untuk menginap di jantung kota Yogyakarta,Positif
5/5,Suka sekali puas pokok nya,Positif
4/5,Mehong harga,Negatif
5/5,Tempat yang nyaman di dunia!!!Sempurna😍,Positif
5/5,Kamar yang sangat nyaman dan bagus,Positif
5/5,Bersih.... Nyaman... Deket kemana mana,Positif
3/5,Masih finishing tpi sudah dibuka..😂,Negatif
5/5,Tempatnya bersih,Positif
5/5,Tempatnya bagus dan bersih,Positif
5/5,tempatnya sangat nyaman,Positif
5/5,Kamarnya bersih,Positif
5/5,"Tempat yang bagus, merasa sangat bahagia",Positif
5/5,"Keren sangat memuaskan,, ,",Positif
5/5,"Bersih, nyaman, staf ramah",Positif
4/5,Sangat menarik dan tidak terlupakan,Negatif
5/5,Tempat menginap sebelum ke solo,Positif
5/5,Sayangnya resepsionisnya di lantai 8,Negatif
5/5,Kolam renang mewah,Positif
5/5,Tempatnya enak dan juga nyaman,Positif
4/5,Nice hotel at jogja,Positif
4/5,100% puas,Positif
5/5,Tempatnya bersih dan rapih,Positif
5/5,Nyaman dan tenang,Positif
5/5,senang sekali bisa tinggal di sini selama seminggu,Positif
5/5,Ramah pelayanannya,Positif
4/5,"Strategis, lokasi disamping malioboro mall",Positif
5/5,Ramah nyaman,Positif
5/5,Sangat baik sekali pelayananya,Positif
5/5,Temui pelanggan saya di sini. Staf yang ramah. Tepat di sebelah Malioboro Mall,Positif
5/5,Recommended banget pokoknya,Positif
5/5,Nyaman sekali,Positif
5/5,Hoteknya bagus....,Positif
5/5,Fasiltasnya sangat memuaskan,Positif
5/5,Bagusss tempatnya,Positif
5/5,Indah dan nyaman.. thanks,Positif
4/5,Kepleset nyampe malioboro.. Hehehe,Positif
5/5,"Nyaman, dan terjangkau",Positif
5/5,Bagus sekali (Firdaus),Positif
5/5,Pelayanan bagus terima kasih,Positif
5/5,staff ramah semua,Positif
5/5,"Nyaman,pas didepan malioboro",Positif
1/5,Pelayanan buruk di suruh nunggu lama,Negatif
5/5,Tempatnya kerenn dan nyaman,Positif
5/5,"Lokasi tepat di Jantung Malioboro
Service ok",Positif
4/5,hotel baru di jln malioboro jogja,Positif
4/5,Hotel yg nyaman,Positif
4/5,Pelayanan sangat memuaskan,Positif
5/5,Hotel baru pas d malioboro,Positif
4/5,Hotel baru...tapi selangkah lebih maju,Positif
5/5,Tempat nya bagus,Positif
5/5,Hotel bintang 3 rasa bintang 5,Positif
4/5,Niceee .... Suka banget,Positif
5/5,Lokasi n harga ok buanget,Negatif
5/5,Hotel baru disamping malioboro mall,Positif
4/5,Susah parkirnya ribet tapi.,Negatif
5/5,Tempat nya nyaman,Positif
5/5,Nyaman menginap di sini,Positif
5/5,Tempat nya nyaman,Positif
5/5,Wajib nginep di hotel ini kalau ke Jogjakarta. 👍👍👍👍👍👍👍,Positif
5/5,"Tempat nyaman, bersih",Positif
4/5,Fasilitas dan pelayanan mantap,Positif
5/5,"Pelayanan prima, tenang.",Positif
5/5,Tempat nya nyaman,Positif
4/5,Rekomen banget pokonya!!!,Positif
5/5,bersih dan nyaman. direkomendasikan,Positif
5/5,Top markotop ini mah,Positif
5/5,Ruangan tenang dan pelayanan ramah,Positif
3/5,Parkir mobil kurang dan susah,Negatif
5/5,Kamar bersih dan pelayanan bagus,Positif
5/5,Sangat memuaskan,Positif
5/5,Oke,Positif
5/5,Terbaik sih ini,Negatif
5/5,Menyenangkan menginap di sini,Positif
5/5,Tempat nyaman dan bersih,Positif
5/5,Nyaman banget tinggal di sini,Positif
3/5,Kamar bersih dan luas.,Positif
4/5,Tempatnya sangat bagus,Positif
5/5,Bersih dan nyaman,Positif
5/5,mantap banget pelayanan nya,Positif
5/5,Sangat sangat direkomendasikan untuk staycation di sini,Positif
5/5,Suasana bagus harga terbaik,Positif
4/5,Nyaman disini. betah,Positif
5/5,Akses ke tempat wisata dekat,Positif
5/5,Asyik menyenangkan,Positif
4/5,hotel yang kereenn...,Positif
5/5,Bagus.persis pinggir jalan malioboro,Positif
4/5,Staff nya ramah,Positif
3/5,Hotel keren ditengah malioboro,Positif
5/5,Mantabz,Positif
5/5,Keren,Positif
5/5,Tempat nyaman dan bersih,Positif
4/5,nyaman,Positif
5/5,Hotel yang bagus untuk staycation dan liburan,Positif
5/5,Pelayanan ramah sekali,Positif
5/5,bagus 🫶🏻,Positif
5/5,keren,Positif
5/5,Ok banget,Positif
5/5,Terbaik,Positif
5/5,cuma bantu kasih bintang,Positif
5/5,Nyaman dan Lega,Positif
5/5,Tempat nyaman dekat Malioboro,Positif
5/5,"Jangan hasitate, tempat pertama yang akan datang",Positif
5/5,enak dan nyaman bangett,Positif
5/5,Semua kru sangat baik.,Positif
5/5,"Hotel yang bagus, pelayanan bagus!!",Positif
5/5,tempat terbaik untuk staycation,Positif
5/5,Bersih dan pelayanannya ramah,Positif
5/5,akses mudah dan nyaman,Positif
4/5,Lokasi strategis dekat jalan Malioboro,Positif
5/5,ok lah,Negatif
5/5,berasa di rumah sendiri..,Positif
5/5,Nyaman banget,Positif
5/5,Terbaik,Positif
5/5,Pelayanan bagus..tidak ada tempat parkir yang bagus,Negatif
4/5,Toilet tidak berpungsi dengan baik,Negatif
5/5,Bagus banget pelayanannya,Positif
5/5,Kenangan terindah di kota Yogyakarta..,Positif
5/5,wenak menginap disitu,Positif
5/5,Pernah jpt tamu disini-👍,Positif
3/5,Parkirnya sempit,Negatif
4/5,Thx pelayananya,Negatif
4/5,Mantap,Positif
4/5,Hotel dg lokasi tepat di suasana Malioboro,Positif
5/5,Tempat parkir mobil kurang,Negatif
5/5,Pelayanan oke.,Positif
5/5,Memuaskan,Positif
4/5,sangat direkomendasikan dan wajib dikunjungi!!,Positif
4/5,pelayanan bagus,Positif
5/5,Waktu ekstra murung dengan tempat mewah 👍👍👍,Positif
4/5,Engga nyesel pokoknya,Positif
5/5,Karyawan yg bertugas baik baik,Positif
